DATE,CARDINAL,TIME,ORDINAL,PERSON,FAC,NORP,LOC,ORG,GPE,QUANTITY,MONEY,PRODUCT,EVENT,WORK_OF_ART,LANGUAGE,PERCENT,word_counts,memType
0.0036231884057971015,0.0036231884057971015,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,recalled
0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,imagined
0.009569377990430622,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,recalled
0.013888888888888888,0.009259259259259259,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,imagined
0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,imagined
0.02092050209205021,0.008368200836820083,0.0,0.012552301255230125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,recalled
0.014184397163120567,0.0,0.010638297872340425,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,imagined
0.013245033112582781,0.0033112582781456954,0.009933774834437087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,recalled
0.023923444976076555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,imagined
0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,recalled
0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,imagined
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,recalled
0.0029069767441860465,0.005813953488372093,0.0,0.0,0.00872093023255814,0.005813953488372093,0.0029069767441860465,0.00872093023255814,0.011627906976744186,0.023255813953488372,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,344,imagined
0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022556390977443608,0.0,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,133,recalled
0.012539184952978056,0.0,0.0,0.0,0.003134796238244514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,imagined
0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,recalled
0.00796812749003984,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,imagined
0.029850746268656716,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,recalled
0.014285714285714285,0.007142857142857143,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,imagined
0.015444015444015444,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,recalled
0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,imagined
0.027649769585253458,0.004608294930875576,0.0,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,recalled
0.0211864406779661,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,imagined
0.006666666666666667,0.006666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,recalled
0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,imagined
0.013636363636363636,0.0,0.00909090909090909,0.004545454545454545,0.0,0.0,0.004545454545454545,0.004545454545454545,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,recalled
0.02681992337164751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,imagined
0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,recalled
0.0037735849056603774,0.007547169811320755,0.0037735849056603774,0.0,0.011320754716981131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,imagined
0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,imagined
0.01818181818181818,0.00909090909090909,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.013636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,recalled
0.004694835680751174,0.0,0.018779342723004695,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,imagined
0.02356902356902357,0.003367003367003367,0.006734006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,recalled
0.011194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,268,imagined
0.0196078431372549,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004357298474945534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,recalled
0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,imagined
0.00684931506849315,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,recalled
0.0,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,imagined
0.026615969581749048,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,recalled
0.012711864406779662,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,imagined
0.010395010395010396,0.004158004158004158,0.012474012474012475,0.002079002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,recalled
0.008152173913043478,0.008152173913043478,0.010869565217391304,0.0,0.002717391304347826,0.0,0.0,0.0,0.0,0.008152173913043478,0.0,0.0,0.002717391304347826,0.0,0.0,0.0,0.0,368,imagined
0.019138755980861243,0.004784688995215311,0.023923444976076555,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,recalled
0.013452914798206279,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,223,imagined
0.024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,imagined
0.020161290322580645,0.0,0.004032258064516129,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,recalled
0.008310249307479225,0.00554016620498615,0.00554016620498615,0.002770083102493075,0.01662049861495845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,361,imagined
0.0163265306122449,0.004081632653061225,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,recalled
0.017699115044247787,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,imagined
0.007481296758104738,0.004987531172069825,0.0,0.0,0.004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,imagined
0.009324009324009324,0.009324009324009324,0.027972027972027972,0.004662004662004662,0.0,0.0,0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,429,recalled
0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,imagined
0.007281553398058253,0.0,0.0048543689320388345,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,412,recalled
0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,imagined
0.011695906432748537,0.0029239766081871343,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,recalled
0.008403361344537815,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,238,imagined
0.004201680672268907,0.012605042016806723,0.0,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.004201680672268907,0.0,0.0,0.0,238,recalled
0.022026431718061675,0.0,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,imagined
0.015209125475285171,0.0076045627376425855,0.0019011406844106464,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019011406844106464,0.0,0.0,0.0,0.0,0.0,526,recalled
0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,imagined
0.0,0.0023752969121140144,0.0,0.0,0.0,0.0023752969121140144,0.0023752969121140144,0.0023752969121140144,0.0,0.0023752969121140144,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,421,recalled
0.004,0.0,0.004,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,250,imagined
0.029304029304029304,0.0,0.003663003663003663,0.0,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,recalled
0.019417475728155338,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,imagined
0.007712082262210797,0.002570694087403599,0.0,0.002570694087403599,0.0,0.0,0.0,0.005141388174807198,0.002570694087403599,0.002570694087403599,0.0,0.005141388174807198,0.0,0.0,0.0,0.0,0.0,389,recalled
0.012,0.0,0.012,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,imagined
0.0045662100456621,0.0091324200913242,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,recalled
0.02242152466367713,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,imagined
0.015527950310559006,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,322,recalled
0.010273972602739725,0.017123287671232876,0.0,0.003424657534246575,0.0,0.003424657534246575,0.0,0.003424657534246575,0.0,0.0,0.00684931506849315,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,292,imagined
0.006535947712418301,0.0032679738562091504,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,recalled
0.014388489208633094,0.007194244604316547,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,imagined
0.003236245954692557,0.006472491909385114,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,recalled
0.0045871559633027525,0.0,0.0045871559633027525,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,imagined
0.0091324200913242,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,recalled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,imagined
0.004672897196261682,0.009345794392523364,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,recalled
0.014234875444839857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,imagined
0.0176678445229682,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,283,recalled
0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,imagined
0.005405405405405406,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,185,recalled
0.011278195488721804,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,266,imagined
0.011450381679389313,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,262,recalled
0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,imagined
0.011695906432748537,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,recalled
0.009009009009009009,0.0,0.018018018018018018,0.0,0.009009009009009009,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,222,imagined
0.0035335689045936395,0.007067137809187279,0.007067137809187279,0.0035335689045936395,0.0,0.0,0.0035335689045936395,0.0,0.007067137809187279,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,283,recalled
0.0165016501650165,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,imagined
0.021739130434782608,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,imagined
0.019011406844106463,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,recalled
0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,184,imagined
0.003003003003003003,0.006006006006006006,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,recalled
0.018072289156626505,0.0,0.0,0.006024096385542169,0.012048192771084338,0.0,0.006024096385542169,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,imagined
0.008583690987124463,0.004291845493562232,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,imagined
0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011406844106463879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,recalled
0.01809954751131222,0.0,0.013574660633484163,0.0,0.004524886877828055,0.0,0.004524886877828055,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,imagined
0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,recalled
0.006134969325153374,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,326,imagined
0.002976190476190476,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.002976190476190476,0.0,0.0,0.0,0.002976190476190476,0.0,0.0,0.0,336,recalled
0.010471204188481676,0.005235602094240838,0.020942408376963352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,imagined
0.015384615384615385,0.003076923076923077,0.003076923076923077,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.006153846153846154,0.003076923076923077,0.009230769230769232,0.0,0.0,0.0,0.0,0.0,325,recalled
0.004597701149425287,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,imagined
0.013215859030837005,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.00881057268722467,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,recalled
0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,imagined
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,recalled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,imagined
0.006493506493506494,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.0,308,recalled
0.005050505050505051,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,imagined
0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,292,recalled
0.01652892561983471,0.004132231404958678,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,imagined
0.02857142857142857,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,recalled
0.01015228426395939,0.005076142131979695,0.015228426395939087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,imagined
0.025547445255474453,0.0036496350364963502,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,recalled
0.005319148936170213,0.0026595744680851063,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0,0.0,376,imagined
0.014319809069212411,0.002386634844868735,0.007159904534606206,0.002386634844868735,0.0,0.0,0.002386634844868735,0.0,0.00477326968973747,0.007159904534606206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,recalled
0.008130081300813009,0.0,0.02032520325203252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,246,imagined
0.008583690987124463,0.0,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145922746781116,0.0,0.0,0.0,0.0,466,recalled
0.032467532467532464,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,imagined
0.0,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0,0.00303951367781155,0.0060790273556231,0.0060790273556231,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,329,recalled
0.00211864406779661,0.0,0.00423728813559322,0.00211864406779661,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,imagined
0.0,0.023622047244094488,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,recalled
0.009259259259259259,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,imagined
0.0326530612244898,0.004081632653061225,0.0,0.0163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,recalled
0.009389671361502348,0.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,imagined
0.013793103448275862,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,recalled
0.0035460992907801418,0.0070921985815602835,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,282,imagined
0.028169014084507043,0.005633802816901409,0.0028169014084507044,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,recalled
0.015037593984962405,0.0037593984962406013,0.011278195488721804,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,imagined
0.00392156862745098,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,recalled
0.009708737864077669,0.0,0.019417475728155338,0.0,0.009708737864077669,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,imagined
0.020512820512820513,0.005128205128205128,0.010256410256410256,0.002564102564102564,0.007692307692307693,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,recalled
0.014204545454545454,0.002840909090909091,0.002840909090909091,0.0,0.002840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,imagined
0.013029315960912053,0.006514657980456026,0.003257328990228013,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,recalled
0.011267605633802818,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,recalled
0.013123359580052493,0.005249343832020997,0.0,0.0026246719160104987,0.0026246719160104987,0.0026246719160104987,0.005249343832020997,0.005249343832020997,0.0,0.02099737532808399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,imagined
0.0,0.0,0.0,0.017857142857142856,0.0,0.005952380952380952,0.0,0.005952380952380952,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,recalled
0.012048192771084338,0.0017211703958691911,0.0017211703958691911,0.0017211703958691911,0.0051635111876075735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,imagined
0.01366120218579235,0.00273224043715847,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,recalled
